adjudication_row,component,requirement,root_box_id,record_id,freeze_route_kind,freeze_route_status,min_surplus,numeric_clearance_ok,route_status_ok,strict_numeric_required,adjudication_status,adjudication_pass,failure_reason,proof_boundary
266,DIRECTED,directed_event_aware_interval_replay_required,D060-00012289,A062-D060-00012289.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
267,DIRECTED,directed_event_aware_interval_replay_required,D060-00012289,A062-D060-00012289.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
268,DIRECTED,directed_event_aware_interval_replay_required,D060-00012999,A062-D060-00012999.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
269,DIRECTED,directed_event_aware_interval_replay_required,D060-00012999,A062-D060-00012999.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
270,DIRECTED,directed_event_aware_interval_replay_required,D060-00009294,A062-D060-00009294.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
271,DIRECTED,directed_event_aware_interval_replay_required,D060-00009294,A062-D060-00009294.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
272,DIRECTED,directed_event_aware_interval_replay_required,D060-00001694,A062-D060-00001694.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
273,DIRECTED,directed_event_aware_interval_replay_required,D060-00001694,A062-D060-00001694.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
274,DIRECTED,directed_event_aware_interval_replay_required,D060-00000552,A062-D060-00000552.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
275,DIRECTED,directed_event_aware_interval_replay_required,D060-00000552,A062-D060-00000552.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
276,DIRECTED,directed_event_aware_interval_replay_required,D060-00011732,A062-D060-00011732.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
277,DIRECTED,directed_event_aware_interval_replay_required,D060-00011732,A062-D060-00011732.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
278,DIRECTED,directed_event_aware_interval_replay_required,D060-00009565,A062-D060-00009565.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
279,DIRECTED,directed_event_aware_interval_replay_required,D060-00009565,A062-D060-00009565.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
280,DIRECTED,directed_event_aware_interval_replay_required,D060-00015727,A062-D060-00015727.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
281,DIRECTED,directed_event_aware_interval_replay_required,D060-00015727,A062-D060-00015727.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
282,DIRECTED,directed_event_aware_interval_replay_required,D060-00011852,A062-D060-00011852.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
283,DIRECTED,directed_event_aware_interval_replay_required,D060-00011852,A062-D060-00011852.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
284,DIRECTED,directed_event_aware_interval_replay_required,D060-00005025,A062-D060-00005025.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
285,DIRECTED,directed_event_aware_interval_replay_required,D060-00005025,A062-D060-00005025.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
286,DIRECTED,directed_event_aware_interval_replay_required,D060-00013747,A062-D060-00013747.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
287,DIRECTED,directed_event_aware_interval_replay_required,D060-00013747,A062-D060-00013747.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
288,DIRECTED,directed_event_aware_interval_replay_required,D060-00000099,A062-D060-00000099.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
289,DIRECTED,directed_event_aware_interval_replay_required,D060-00000099,A062-D060-00000099.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
290,DIRECTED,directed_event_aware_interval_replay_required,D060-00014715,A062-D060-00014715.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
291,DIRECTED,directed_event_aware_interval_replay_required,D060-00014715,A062-D060-00014715.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
292,DIRECTED,directed_event_aware_interval_replay_required,D060-00007451,A062-D060-00007451.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
293,DIRECTED,directed_event_aware_interval_replay_required,D060-00007451,A062-D060-00007451.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
294,DIRECTED,directed_event_aware_interval_replay_required,D060-00012008,A062-D060-00012008.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
295,DIRECTED,directed_event_aware_interval_replay_required,D060-00012008,A062-D060-00012008.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
296,DIRECTED,directed_event_aware_interval_replay_required,D060-00000199,A062-D060-00000199.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
297,DIRECTED,directed_event_aware_interval_replay_required,D060-00000199,A062-D060-00000199.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
298,DIRECTED,directed_event_aware_interval_replay_required,D060-00008512,A062-D060-00008512.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
299,DIRECTED,directed_event_aware_interval_replay_required,D060-00008512,A062-D060-00008512.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
300,DIRECTED,directed_event_aware_interval_replay_required,D060-00000371,A062-D060-00000371.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
301,DIRECTED,directed_event_aware_interval_replay_required,D060-00000371,A062-D060-00000371.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
302,DIRECTED,directed_event_aware_interval_replay_required,D060-00003444,A062-D060-00003444.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
303,DIRECTED,directed_event_aware_interval_replay_required,D060-00003444,A062-D060-00003444.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
304,DIRECTED,directed_event_aware_interval_replay_required,D060-00004374,A062-D060-00004374.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
305,DIRECTED,directed_event_aware_interval_replay_required,D060-00004374,A062-D060-00004374.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
306,DIRECTED,directed_event_aware_interval_replay_required,D060-00006952,A062-D060-00006952.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
307,DIRECTED,directed_event_aware_interval_replay_required,D060-00006952,A062-D060-00006952.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
308,DIRECTED,directed_event_aware_interval_replay_required,D060-00007639,A062-D060-00007639.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
309,DIRECTED,directed_event_aware_interval_replay_required,D060-00007639,A062-D060-00007639.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
310,DIRECTED,directed_event_aware_interval_replay_required,D060-00007096,A062-D060-00007096.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
311,DIRECTED,directed_event_aware_interval_replay_required,D060-00007096,A062-D060-00007096.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
312,DIRECTED,directed_event_aware_interval_replay_required,D060-00000742,A062-D060-00000742.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
313,DIRECTED,directed_event_aware_interval_replay_required,D060-00000742,A062-D060-00000742.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
314,DIRECTED,directed_event_aware_interval_replay_required,D060-00003025,A062-D060-00003025.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
315,DIRECTED,directed_event_aware_interval_replay_required,D060-00003025,A062-D060-00003025.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
